locus_tag	ftype	length_bp	gene	EC_number	COG	product
EOMLKCNM_00842	gene	561				
EOMLKCNM_00842	CDS	561				hypothetical protein
EOMLKCNM_00843	gene	1251	tyrS			
EOMLKCNM_00843	CDS	1251	tyrS	6.1.1.1		Tyrosine--tRNA ligase
EOMLKCNM_00844	gene	1098	anmK			
EOMLKCNM_00844	CDS	1098	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
EOMLKCNM_00845	gene	423				
EOMLKCNM_00845	CDS	423				hypothetical protein
EOMLKCNM_00846	gene	1278	eno			
EOMLKCNM_00846	CDS	1278	eno	4.2.1.11		Enolase
EOMLKCNM_00847	gene	891	ribN_1			
EOMLKCNM_00847	CDS	891	ribN_1			Riboflavin transporter
EOMLKCNM_00848	gene	414	fur			
EOMLKCNM_00848	CDS	414	fur		COG0735	Ferric uptake regulation protein
EOMLKCNM_00849	gene	3663				
EOMLKCNM_00849	CDS	3663				hypothetical protein
EOMLKCNM_00850	gene	504				
EOMLKCNM_00850	CDS	504				hypothetical protein
EOMLKCNM_00851	gene	450				
EOMLKCNM_00851	CDS	450				hypothetical protein
EOMLKCNM_00852	gene	249				
EOMLKCNM_00852	CDS	249				hypothetical protein
EOMLKCNM_00853	gene	249				
EOMLKCNM_00853	CDS	249				hypothetical protein
EOMLKCNM_00854	gene	2307	feoB			
EOMLKCNM_00854	CDS	2307	feoB		COG0370	Fe(2+) transporter FeoB
EOMLKCNM_00855	gene	237				
EOMLKCNM_00855	CDS	237				hypothetical protein
EOMLKCNM_00856	gene	1296	yhjE			
EOMLKCNM_00856	CDS	1296	yhjE			Inner membrane metabolite transport protein YhjE
EOMLKCNM_00857	gene	1065	fliG			
EOMLKCNM_00857	CDS	1065	fliG		COG1536	Flagellar motor switch protein FliG
EOMLKCNM_00858	gene	159				
EOMLKCNM_00858	CDS	159				hypothetical protein
EOMLKCNM_00859	gene	1305	purB			
EOMLKCNM_00859	CDS	1305	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
EOMLKCNM_00860	gene	234				
EOMLKCNM_00860	CDS	234				hypothetical protein
EOMLKCNM_00861	gene	1338	dddP			
EOMLKCNM_00861	CDS	1338	dddP	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
EOMLKCNM_00862	gene	804				
EOMLKCNM_00862	CDS	804				hypothetical protein
EOMLKCNM_00863	gene	588	efp_1			
EOMLKCNM_00863	CDS	588	efp_1			Elongation factor P
EOMLKCNM_00864	gene	1053	epmA			
EOMLKCNM_00864	CDS	1053	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
EOMLKCNM_00865	gene	1533				
EOMLKCNM_00865	CDS	1533				hypothetical protein
EOMLKCNM_00866	gene	1113				
EOMLKCNM_00866	CDS	1113				hypothetical protein
EOMLKCNM_00867	gene	1596	malL_1			
EOMLKCNM_00867	CDS	1596	malL_1	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
EOMLKCNM_00868	gene	870				
EOMLKCNM_00868	CDS	870		3.1.1.99		6-deoxy-6-sulfogluconolactonase
EOMLKCNM_00869	gene	606	dgoA			
EOMLKCNM_00869	CDS	606	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
EOMLKCNM_00870	gene	894	dgoK1			
EOMLKCNM_00870	CDS	894	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
EOMLKCNM_00871	gene	771				
EOMLKCNM_00871	CDS	771		1.1.1.390		Sulfoquinovose 1-dehydrogenase
EOMLKCNM_00872	gene	879				
EOMLKCNM_00872	CDS	879				hypothetical protein
EOMLKCNM_00873	gene	606	pncA			
EOMLKCNM_00873	CDS	606	pncA	3.5.1.19	COG1335	Nicotinamidase
EOMLKCNM_00874	gene	1293	pncB			
EOMLKCNM_00874	CDS	1293	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
EOMLKCNM_00875	gene	423	arfB			
EOMLKCNM_00875	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
EOMLKCNM_00876	gene	624	yhhQ			
EOMLKCNM_00876	CDS	624	yhhQ		COG1738	Queuosine precursor transporter
EOMLKCNM_00877	gene	894				
EOMLKCNM_00877	CDS	894				hypothetical protein
EOMLKCNM_00878	gene	888	mepA			
EOMLKCNM_00878	CDS	888	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
EOMLKCNM_00879	gene	1368				
EOMLKCNM_00879	CDS	1368				hypothetical protein
EOMLKCNM_00880	gene	531				
EOMLKCNM_00880	CDS	531				hypothetical protein
EOMLKCNM_00881	gene	288				
EOMLKCNM_00881	CDS	288				hypothetical protein
EOMLKCNM_00882	gene	2037	recQ			
EOMLKCNM_00882	CDS	2037	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
EOMLKCNM_00883	gene	762	yaaA			
EOMLKCNM_00883	CDS	762	yaaA		COG3022	Peroxide stress resistance protein YaaA
EOMLKCNM_00884	gene	342				
EOMLKCNM_00884	CDS	342				hypothetical protein
EOMLKCNM_00885	gene	975				
EOMLKCNM_00885	CDS	975				hypothetical protein
EOMLKCNM_00886	gene	537				
EOMLKCNM_00886	CDS	537				hypothetical protein
EOMLKCNM_00887	gene	1179	rlmN			
EOMLKCNM_00887	CDS	1179	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
EOMLKCNM_00888	gene	225				
EOMLKCNM_00888	CDS	225				hypothetical protein
EOMLKCNM_00889	gene	717	fliP			
EOMLKCNM_00889	CDS	717	fliP		COG1338	Flagellar biosynthetic protein FliP
EOMLKCNM_00890	gene	267				
EOMLKCNM_00890	CDS	267				hypothetical protein
EOMLKCNM_00891	gene	591				
EOMLKCNM_00891	CDS	591				hypothetical protein
EOMLKCNM_00892	gene	1602	fliF			
EOMLKCNM_00892	CDS	1602	fliF		COG1766	Flagellar M-ring protein
EOMLKCNM_00893	gene	480				
EOMLKCNM_00893	CDS	480				hypothetical protein
EOMLKCNM_00894	gene	375				
EOMLKCNM_00894	CDS	375				hypothetical protein
EOMLKCNM_00895	gene	546				
EOMLKCNM_00895	CDS	546				hypothetical protein
EOMLKCNM_00896	gene	870	motA			
EOMLKCNM_00896	CDS	870	motA		COG1291	Motility protein A
EOMLKCNM_00897	gene	2166				
EOMLKCNM_00897	CDS	2166				hypothetical protein
EOMLKCNM_00898	gene	684				
EOMLKCNM_00898	CDS	684				hypothetical protein
EOMLKCNM_00899	gene	2076	flhA_1			
EOMLKCNM_00899	CDS	2076	flhA_1		COG1298	Flagellar biosynthesis protein FlhA
EOMLKCNM_00900	gene	756				
EOMLKCNM_00900	CDS	756				hypothetical protein
EOMLKCNM_00901	gene	1080	flhB			
EOMLKCNM_00901	CDS	1080	flhB		COG1377	Flagellar biosynthetic protein FlhB
EOMLKCNM_00902	gene	330				
EOMLKCNM_00902	CDS	330				hypothetical protein
EOMLKCNM_00903	gene	474				
EOMLKCNM_00903	CDS	474				hypothetical protein
EOMLKCNM_00904	gene	720	flgH			
EOMLKCNM_00904	CDS	720	flgH			Flagellar L-ring protein
EOMLKCNM_00905	gene	420				
EOMLKCNM_00905	CDS	420				hypothetical protein
EOMLKCNM_00906	gene	786	flgG_1			
EOMLKCNM_00906	CDS	786	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
EOMLKCNM_00907	gene	714	flgG_2			
EOMLKCNM_00907	CDS	714	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
EOMLKCNM_00908	gene	267				
EOMLKCNM_00908	CDS	267				hypothetical protein
EOMLKCNM_00909	gene	285	fliE			
EOMLKCNM_00909	CDS	285	fliE			Flagellar hook-basal body complex protein FliE
EOMLKCNM_00910	gene	381	flgC			
EOMLKCNM_00910	CDS	381	flgC		COG1558	Flagellar basal-body rod protein FlgC
EOMLKCNM_00911	gene	381				
EOMLKCNM_00911	CDS	381				hypothetical protein
EOMLKCNM_00912	gene	1314	fliI			
EOMLKCNM_00912	CDS	1314	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
EOMLKCNM_00913	gene	810				
EOMLKCNM_00913	CDS	810				hypothetical protein
EOMLKCNM_00914	gene	405	flbT			
EOMLKCNM_00914	CDS	405	flbT			flagellum biosynthesis repressor protein FlbT
EOMLKCNM_00915	gene	378				
EOMLKCNM_00915	CDS	378				hypothetical protein
EOMLKCNM_00916	gene	1293				
EOMLKCNM_00916	CDS	1293				hypothetical protein
EOMLKCNM_00917	gene	336				
EOMLKCNM_00917	CDS	336				hypothetical protein
EOMLKCNM_00918	gene	273				
EOMLKCNM_00918	CDS	273				hypothetical protein
EOMLKCNM_00919	gene	942				
EOMLKCNM_00919	CDS	942				hypothetical protein
EOMLKCNM_00920	gene	945				
EOMLKCNM_00920	CDS	945				hypothetical protein
EOMLKCNM_00921	gene	468				
EOMLKCNM_00921	CDS	468				hypothetical protein
EOMLKCNM_00922	gene	372				
EOMLKCNM_00922	CDS	372				hypothetical protein
EOMLKCNM_00923	gene	294				
EOMLKCNM_00923	CDS	294				hypothetical protein
EOMLKCNM_00924	gene	1530	ubiB_1			
EOMLKCNM_00924	CDS	1530	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
EOMLKCNM_00925	gene	753	ubiE			
EOMLKCNM_00925	CDS	753	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
EOMLKCNM_00926	gene	852	mutM			
EOMLKCNM_00926	CDS	852	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
EOMLKCNM_00927	gene	777	echA8_1			
EOMLKCNM_00927	CDS	777	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
EOMLKCNM_00928	gene	279	rpsT			
EOMLKCNM_00928	CDS	279	rpsT		COG0268	30S ribosomal protein S20
EOMLKCNM_00929	gene	1386	dnaA			
EOMLKCNM_00929	CDS	1386	dnaA		COG0593	Chromosomal replication initiator protein DnaA
EOMLKCNM_00930	gene	1119	dnaN			
EOMLKCNM_00930	CDS	1119	dnaN			Beta sliding clamp
EOMLKCNM_00931	gene	1092	recF			
EOMLKCNM_00931	CDS	1092	recF		COG1195	DNA replication and repair protein RecF
EOMLKCNM_00932	gene	426				
EOMLKCNM_00932	CDS	426				hypothetical protein
EOMLKCNM_00933	gene	621				
EOMLKCNM_00933	CDS	621				hypothetical protein
EOMLKCNM_00934	gene	2418	gyrB_1			
EOMLKCNM_00934	CDS	2418	gyrB_1	5.6.2.2		DNA gyrase subunit B
EOMLKCNM_00935	gene	153				
EOMLKCNM_00935	CDS	153				hypothetical protein
EOMLKCNM_00936	gene	1353	mdtK			
EOMLKCNM_00936	CDS	1353	mdtK		COG0534	Multidrug resistance protein MdtK
EOMLKCNM_00937	gene	1713				
EOMLKCNM_00937	CDS	1713				hypothetical protein
EOMLKCNM_00938	gene	660				
EOMLKCNM_00938	CDS	660				hypothetical protein
EOMLKCNM_00939	gene	249				
EOMLKCNM_00939	CDS	249				hypothetical protein
EOMLKCNM_00940	gene	375				
EOMLKCNM_00940	CDS	375				hypothetical protein
EOMLKCNM_00941	gene	1956	gyrB_2			
EOMLKCNM_00941	CDS	1956	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
EOMLKCNM_00942	gene	273				
EOMLKCNM_00942	CDS	273				hypothetical protein
EOMLKCNM_00943	gene	312				
EOMLKCNM_00943	CDS	312				hypothetical protein
EOMLKCNM_00944	gene	399				
EOMLKCNM_00944	CDS	399				hypothetical protein
EOMLKCNM_00945	gene	678	lolD_1			
EOMLKCNM_00945	CDS	678	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
EOMLKCNM_00946	gene	1287	lolC			
EOMLKCNM_00946	CDS	1287	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
EOMLKCNM_00947	gene	1338	proS			
EOMLKCNM_00947	CDS	1338	proS	6.1.1.15	COG0442	Proline--tRNA ligase
EOMLKCNM_00948	gene	1080	yhhT_1			
EOMLKCNM_00948	CDS	1080	yhhT_1		COG0628	Putative transport protein YhhT
EOMLKCNM_00949	gene	678	hda			
EOMLKCNM_00949	CDS	678	hda		COG0593	DnaA regulatory inactivator Hda
EOMLKCNM_00950	gene	2154	ppk			
EOMLKCNM_00950	CDS	2154	ppk	2.7.4.1	COG0855	Polyphosphate kinase
EOMLKCNM_00951	gene	1557	gppA_1			
EOMLKCNM_00951	CDS	1557	gppA_1	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
EOMLKCNM_00952	gene	609				
EOMLKCNM_00952	CDS	609				hypothetical protein
EOMLKCNM_00953	gene	489	yncA			
EOMLKCNM_00953	CDS	489	yncA	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
EOMLKCNM_00954	gene	696	djlA			
EOMLKCNM_00954	CDS	696	djlA		COG1076	Co-chaperone protein DjlA
EOMLKCNM_00955	gene	1011				
EOMLKCNM_00955	CDS	1011				hypothetical protein
EOMLKCNM_00956	gene	390				
EOMLKCNM_00956	CDS	390				hypothetical protein
EOMLKCNM_00957	gene	2130	mcm			
EOMLKCNM_00957	CDS	2130	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
EOMLKCNM_00958	gene	438				
EOMLKCNM_00958	CDS	438				hypothetical protein
EOMLKCNM_00959	gene	2001	accA1_1			
EOMLKCNM_00959	CDS	2001	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
EOMLKCNM_00960	gene	279				
EOMLKCNM_00960	CDS	279				hypothetical protein
EOMLKCNM_00961	gene	402				
EOMLKCNM_00961	CDS	402				hypothetical protein
EOMLKCNM_00962	gene	135				
EOMLKCNM_00962	CDS	135				hypothetical protein
EOMLKCNM_00963	gene	375				
EOMLKCNM_00963	CDS	375				hypothetical protein
EOMLKCNM_00964	gene	1533	pccB			
EOMLKCNM_00964	CDS	1533	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
EOMLKCNM_00965	gene	351				
EOMLKCNM_00965	CDS	351				hypothetical protein
EOMLKCNM_00966	gene	1167	bcr_2			
EOMLKCNM_00966	CDS	1167	bcr_2			Bicyclomycin resistance protein
EOMLKCNM_00967	gene	1398	pccR			
EOMLKCNM_00967	CDS	1398	pccR		COG1396	Propionyl-CoA carboxylase regulator
EOMLKCNM_00968	gene	246				
EOMLKCNM_00968	CDS	246				hypothetical protein
EOMLKCNM_00969	gene	657				
EOMLKCNM_00969	CDS	657				hypothetical protein
EOMLKCNM_00970	gene	1647	betA			
EOMLKCNM_00970	CDS	1647	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
EOMLKCNM_00971	gene	1452	betB_1			
EOMLKCNM_00971	CDS	1452	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
EOMLKCNM_00972	gene	585	betI_2			
EOMLKCNM_00972	CDS	585	betI_2		COG1309	HTH-type transcriptional regulator BetI
EOMLKCNM_00973	gene	927				
EOMLKCNM_00973	CDS	927				hypothetical protein
EOMLKCNM_00974	gene	837	opuAB			
EOMLKCNM_00974	CDS	837	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
EOMLKCNM_00975	gene	1029	proV_1			
EOMLKCNM_00975	CDS	1029	proV_1		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
EOMLKCNM_00976	gene	2688	topA			
EOMLKCNM_00976	CDS	2688	topA	5.6.2.1	COG0550	DNA topoisomerase 1
EOMLKCNM_00977	gene	1146				
EOMLKCNM_00977	CDS	1146				hypothetical protein
EOMLKCNM_00978	gene	1278	puuE			
EOMLKCNM_00978	CDS	1278	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
EOMLKCNM_00979	gene	744	bioM			
EOMLKCNM_00979	CDS	744	bioM	3.6.3.-	COG1122	Biotin transport ATP-binding protein BioM
EOMLKCNM_00980	gene	594	bioN			
EOMLKCNM_00980	CDS	594	bioN		COG0619	Energy-coupling factor transporter transmembrane protein BioN
EOMLKCNM_00981	gene	543	bioY_1			
EOMLKCNM_00981	CDS	543	bioY_1		COG1268	Biotin transporter BioY
EOMLKCNM_00982	gene	762	hpcH			
EOMLKCNM_00982	CDS	762	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
EOMLKCNM_00983	gene	867	metF			
EOMLKCNM_00983	CDS	867	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
EOMLKCNM_00984	gene	906	metR			
EOMLKCNM_00984	CDS	906	metR			HTH-type transcriptional regulator MetR
EOMLKCNM_00985	gene	762	map_1			
EOMLKCNM_00985	CDS	762	map_1	3.4.11.18		Methionine aminopeptidase
EOMLKCNM_00986	gene	1305				
EOMLKCNM_00986	CDS	1305				hypothetical protein
EOMLKCNM_00987	gene	786	suhB_1			
EOMLKCNM_00987	CDS	786	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
EOMLKCNM_00988	gene	357				
EOMLKCNM_00988	CDS	357				hypothetical protein
EOMLKCNM_00989	gene	747				
EOMLKCNM_00989	CDS	747				hypothetical protein
EOMLKCNM_00990	gene	3063	putA			
EOMLKCNM_00990	CDS	3063	putA		COG0506	Bifunctional protein PutA
EOMLKCNM_00991	gene	321				
EOMLKCNM_00991	CDS	321				hypothetical protein
EOMLKCNM_00992	gene	432				
EOMLKCNM_00992	CDS	432				Cytochrome c-556
EOMLKCNM_00993	gene	291				
EOMLKCNM_00993	CDS	291				hypothetical protein
EOMLKCNM_00994	gene	1131	flhA_2			
EOMLKCNM_00994	CDS	1131	flhA_2	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
EOMLKCNM_00995	gene	756				
EOMLKCNM_00995	CDS	756				hypothetical protein
EOMLKCNM_00996	gene	246				
EOMLKCNM_00996	CDS	246				hypothetical protein
EOMLKCNM_00997	gene	1194				
EOMLKCNM_00997	CDS	1194				hypothetical protein
EOMLKCNM_00998	gene	1014	lpxK			
EOMLKCNM_00998	CDS	1014	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
EOMLKCNM_00999	gene	1158	uctC			
EOMLKCNM_00999	CDS	1158	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
EOMLKCNM_01000	gene	669				
EOMLKCNM_01000	CDS	669				hypothetical protein
EOMLKCNM_01001	gene	531				
EOMLKCNM_01001	CDS	531				hypothetical protein
EOMLKCNM_01002	gene	1068	mutY			
EOMLKCNM_01002	CDS	1068	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
EOMLKCNM_01003	gene	1119				
EOMLKCNM_01003	CDS	1119				hypothetical protein
EOMLKCNM_01004	gene	639	rnhB			
EOMLKCNM_01004	CDS	639	rnhB	3.1.26.4	COG0164	Ribonuclease HII
EOMLKCNM_01005	gene	558				
EOMLKCNM_01005	CDS	558				hypothetical protein
EOMLKCNM_01006	gene	291				
EOMLKCNM_01006	CDS	291				hypothetical protein
EOMLKCNM_01007	gene	705				
EOMLKCNM_01007	CDS	705				hypothetical protein
EOMLKCNM_01008	gene	1098	nspC			
EOMLKCNM_01008	CDS	1098	nspC	4.1.1.96	COG0019	Carboxynorspermidine/carboxyspermidine decarboxylase
EOMLKCNM_01009	gene	1233				
EOMLKCNM_01009	CDS	1233		1.5.1.43		Carboxynorspermidine synthase
EOMLKCNM_01010	gene	1239	entS_1			
EOMLKCNM_01010	CDS	1239	entS_1			Enterobactin exporter EntS
EOMLKCNM_01011	gene	75				
EOMLKCNM_01011	tRNA	75				tRNA-Lys(ttt)
EOMLKCNM_01012	gene	840	dapF			
EOMLKCNM_01012	CDS	840	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
EOMLKCNM_01013	gene	1281	mtaB			
EOMLKCNM_01013	CDS	1281	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
EOMLKCNM_01014	gene	1521	gpmI			
EOMLKCNM_01014	CDS	1521	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
EOMLKCNM_01015	gene	1110				
EOMLKCNM_01015	CDS	1110				hypothetical protein
EOMLKCNM_01016	gene	1323				
EOMLKCNM_01016	CDS	1323		3.4.21.-		putative CtpA-like serine protease
EOMLKCNM_01017	gene	480	rppH			
EOMLKCNM_01017	CDS	480	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
EOMLKCNM_01018	gene	1278				
EOMLKCNM_01018	CDS	1278				hypothetical protein
EOMLKCNM_01019	gene	2253	rnr			
EOMLKCNM_01019	CDS	2253	rnr	3.1.13.1	COG0557	Ribonuclease R
EOMLKCNM_01020	gene	417				
EOMLKCNM_01020	CDS	417		2.3.1.-		Acetyltransferase
EOMLKCNM_01021	gene	1149	dapE_2			
EOMLKCNM_01021	CDS	1149	dapE_2	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
EOMLKCNM_01022	gene	285				
EOMLKCNM_01022	CDS	285				hypothetical protein
EOMLKCNM_01023	gene	813				
EOMLKCNM_01023	CDS	813				hypothetical protein
EOMLKCNM_01024	gene	840	dapD			
EOMLKCNM_01024	CDS	840	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
EOMLKCNM_01025	gene	825				
EOMLKCNM_01025	CDS	825				hypothetical protein
EOMLKCNM_01026	gene	1209				
EOMLKCNM_01026	CDS	1209				hypothetical protein
EOMLKCNM_01027	gene	1101	zapE			
EOMLKCNM_01027	CDS	1101	zapE		COG1485	Cell division protein ZapE
EOMLKCNM_01028	gene	879				
EOMLKCNM_01028	CDS	879				hypothetical protein
EOMLKCNM_01029	gene	1155	serC			
EOMLKCNM_01029	CDS	1155	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
EOMLKCNM_01030	gene	1596	serA			
EOMLKCNM_01030	CDS	1596	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
EOMLKCNM_01031	gene	741	apaH			
EOMLKCNM_01031	CDS	741	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EOMLKCNM_01032	gene	2034	mtgA_2			
EOMLKCNM_01032	CDS	2034	mtgA_2	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
EOMLKCNM_01033	gene	5430	yfhM			
EOMLKCNM_01033	CDS	5430	yfhM		COG2373	Alpha-2-macroglobulin
EOMLKCNM_01034	gene	2538	rcsC_2			
EOMLKCNM_01034	CDS	2538	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
EOMLKCNM_01035	gene	819				
EOMLKCNM_01035	CDS	819				hypothetical protein
EOMLKCNM_01036	gene	1386	pepA_2			
EOMLKCNM_01036	CDS	1386	pepA_2	3.4.11.10		cytosol aminopeptidase
EOMLKCNM_01037	gene	384				
EOMLKCNM_01037	CDS	384				hypothetical protein
EOMLKCNM_01038	gene	645	cynT			
EOMLKCNM_01038	CDS	645	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
EOMLKCNM_01039	gene	1023	asd2			
EOMLKCNM_01039	CDS	1023	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
EOMLKCNM_01040	gene	627				
EOMLKCNM_01040	CDS	627				hypothetical protein
EOMLKCNM_01041	gene	1047	mshA_1			
EOMLKCNM_01041	CDS	1047	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EOMLKCNM_01042	gene	579				
EOMLKCNM_01042	CDS	579				hypothetical protein
EOMLKCNM_01043	gene	198				
EOMLKCNM_01043	CDS	198				hypothetical protein
EOMLKCNM_01044	gene	753	yfiH			
EOMLKCNM_01044	CDS	753	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
EOMLKCNM_01045	gene	1059				
EOMLKCNM_01045	CDS	1059				hypothetical protein
EOMLKCNM_01046	gene	894	lgt			
EOMLKCNM_01046	CDS	894	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
EOMLKCNM_01047	gene	255	ubiK			
EOMLKCNM_01047	CDS	255	ubiK			Ubiquinone biosynthesis accessory factor UbiK
EOMLKCNM_01048	gene	1974				
EOMLKCNM_01048	CDS	1974				hypothetical protein
EOMLKCNM_01049	gene	609				
EOMLKCNM_01049	CDS	609				hypothetical protein
EOMLKCNM_01050	gene	1182	argD			
EOMLKCNM_01050	CDS	1182	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
EOMLKCNM_01051	gene	927	argF			
EOMLKCNM_01051	CDS	927	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
EOMLKCNM_01052	gene	492				
EOMLKCNM_01052	CDS	492				hypothetical protein
EOMLKCNM_01053	gene	564	rutB			
EOMLKCNM_01053	CDS	564	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
EOMLKCNM_01054	gene	1110	ybjJ_1			
EOMLKCNM_01054	CDS	1110	ybjJ_1			Inner membrane protein YbjJ
EOMLKCNM_01055	gene	2427	hrpB			
EOMLKCNM_01055	CDS	2427	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
EOMLKCNM_01056	gene	720				
EOMLKCNM_01056	CDS	720				hypothetical protein
EOMLKCNM_01057	gene	978				
EOMLKCNM_01057	CDS	978		3.6.-.-	COG1703	putative GTPase
EOMLKCNM_01058	gene	285	rpmB			
EOMLKCNM_01058	CDS	285	rpmB		COG0227	50S ribosomal protein L28
EOMLKCNM_01059	gene	354				
EOMLKCNM_01059	CDS	354				hypothetical protein
EOMLKCNM_01060	gene	489				
EOMLKCNM_01060	CDS	489				hypothetical protein
EOMLKCNM_01061	gene	309				
EOMLKCNM_01061	CDS	309				hypothetical protein
EOMLKCNM_01062	gene	1800	lepA			
EOMLKCNM_01062	CDS	1800	lepA	3.6.5.-		Elongation factor 4
EOMLKCNM_01063	gene	867				
EOMLKCNM_01063	CDS	867				hypothetical protein
EOMLKCNM_01064	gene	144				
EOMLKCNM_01064	CDS	144				hypothetical protein
EOMLKCNM_01065	gene	348				
EOMLKCNM_01065	CDS	348				hypothetical protein
EOMLKCNM_01066	gene	192				
EOMLKCNM_01066	CDS	192				hypothetical protein
EOMLKCNM_01067	gene	285				
EOMLKCNM_01067	CDS	285				hypothetical protein
EOMLKCNM_01068	gene	318				
EOMLKCNM_01068	CDS	318				hypothetical protein
EOMLKCNM_01069	gene	273				
EOMLKCNM_01069	CDS	273				hypothetical protein
EOMLKCNM_01070	gene	717				
EOMLKCNM_01070	CDS	717				hypothetical protein
EOMLKCNM_01071	gene	2184	uvrB			
EOMLKCNM_01071	CDS	2184	uvrB		COG0556	UvrABC system protein B
EOMLKCNM_01072	gene	312				
EOMLKCNM_01072	CDS	312				hypothetical protein
EOMLKCNM_01073	gene	1887	cocE_1			
EOMLKCNM_01073	CDS	1887	cocE_1	3.1.1.84		Cocaine esterase
EOMLKCNM_01074	gene	1572	hbpA_1			
EOMLKCNM_01074	CDS	1572	hbpA_1		COG0747	Heme-binding protein A
EOMLKCNM_01075	gene	1071	btuD_1			
EOMLKCNM_01075	CDS	1071	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EOMLKCNM_01076	gene	984	oppD_2			
EOMLKCNM_01076	CDS	984	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
EOMLKCNM_01077	gene	894	dppC_2			
EOMLKCNM_01077	CDS	894	dppC_2		COG1173	Dipeptide transport system permease protein DppC
EOMLKCNM_01078	gene	969	dppB_1			
EOMLKCNM_01078	CDS	969	dppB_1		COG0601	Dipeptide transport system permease protein DppB
